#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log.lz4,202,release,4119 ± 19,4094,4140,46,1454308,52628,9.350
gen-1000-3-foobar.log.lz4,203,release,4122 ± 24,4088,4148,3,1399836,-54472,9.482
gen-1000-3-foobar.log.lz4,204,release,4142 ± 37,4107,4195,20,1426456,26620,9.520
gen-1000-3-foobar.log.lz4,205,release,4204 ± 25,4163,4229,62,1454328,27872,9.530
gen-1000-3-foobar.log.lz4,206,release,4193 ± 32,4140,4226,-11,1450780,-3548,9.581
gen-1000-3-foobar.log.lz4,207,release,4206 ± 33,4166,4239,13,1452284,1504,9.607
gen-1000-3-foobar.log.lz4,208,release,4251 ± 23,4215,4279,45,1444260,-8024,9.662
gen-1000-3-foobar.log.lz4,209,release,4271 ± 47,4193,4323,20,1452024,7764,9.741
gen-1000-3-foobar.log.lz4,210,release,4308 ± 53,4233,4370,37,1451700,-324,9.808
gen-1000-3-foobar.log.lz4,211,release,4351 ± 18,4326,4374,43,1493304,41604,9.895
gen-1000-3-foobar.log.lz4,212,release,4349 ± 32,4307,4396,-2,1477744,-15560,9.875
gen-1000-3-foobar.log.lz4,213,release,4388 ± 24,4346,4407,39,1480692,2948,9.972
gen-1000-3-foobar.log.lz4,214,release,4442 ± 54,4357,4506,54,1468324,-12368,10.076
gen-1000-3-foobar.log.lz4,215,release,4437 ± 35,4388,4472,-5,1491580,23256,10.127
gen-1000-3-foobar.log.lz4,216,release,4461 ± 35,4425,4502,24,1487540,-4040,10.136
gen-1000-3-foobar.log.lz4,217,release,4520 ± 27,4475,4551,59,1507176,19636,10.189
gen-1000-3-foobar.log.lz4,218,release,4516 ± 29,4468,4542,-4,1521084,13908,10.265
gen-1000-3-foobar.log.lz4,219,release,4544 ± 51,4467,4585,28,1506352,-14732,10.331
gen-1000-3-foobar.log.lz4,220,release,4579 ± 65,4476,4650,35,1518100,11748,10.364
gen-1000-3-foobar.log.lz4,221,release,4614 ± 14,4594,4627,35,1547692,29592,10.380
gen-1000-3-foobar.log.lz4,222,release,4622 ± 33,4577,4658,8,1532956,-14736,10.442
gen-1000-3-foobar.log.lz4,223,release,4657 ± 43,4611,4701,35,1523720,-9236,10.528
gen-1000-3-foobar.log.lz4,224,release,4692 ± 37,4638,4728,35,1534356,10636,10.559
gen-1000-3-foobar.log.lz4,225,release,4697 ± 26,4669,4733,5,1556288,21932,10.620
