#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.UTF-16LE.log,249,release,7124 ± 103,6985,7216,86,160992,992,13.207
gen-1000-3-foobar.UTF-16LE.log,250,release,7152 ± 79,7068,7282,28,161344,352,13.182
gen-1000-3-foobar.UTF-16LE.log,251,release,7105 ± 85,7043,7249,-47,161844,500,12.942
gen-1000-3-foobar.UTF-16LE.log,252,release,7085 ± 68,7003,7180,-20,162412,568,12.875
gen-1000-3-foobar.UTF-16LE.log,253,release,7214 ± 58,7120,7264,129,162992,580,13.208
gen-1000-3-foobar.UTF-16LE.log,254,release,7174 ± 54,7110,7239,-40,163448,456,13.043
gen-1000-3-foobar.UTF-16LE.log,255,release,7249 ± 67,7170,7318,75,164100,652,13.135
gen-1000-3-foobar.UTF-16LE.log,256,release,7429 ± 89,7333,7530,180,165060,960,13.644
gen-1000-3-foobar.UTF-16LE.log,257,release,7480 ± 107,7358,7615,51,165676,616,13.814
gen-1000-3-foobar.UTF-16LE.log,258,release,7391 ± 36,7355,7437,-89,166104,428,13.430
gen-1000-3-foobar.UTF-16LE.log,259,release,7451 ± 144,7316,7692,60,166904,800,13.492
gen-1000-3-foobar.UTF-16LE.log,260,release,7637 ± 83,7509,7729,186,167388,484,14.081
gen-1000-3-foobar.UTF-16LE.log,261,release,7671 ± 96,7592,7834,34,167796,408,14.123
gen-1000-3-foobar.UTF-16LE.log,262,release,7741 ± 54,7661,7809,70,168324,528,14.311
gen-1000-3-foobar.UTF-16LE.log,263,release,7707 ± 91,7573,7793,-34,169000,676,14.173
gen-1000-3-foobar.UTF-16LE.log,264,release,7627 ± 112,7476,7716,-80,169692,692,13.940
gen-1000-3-foobar.UTF-16LE.log,265,release,7628 ± 110,7560,7824,1,170412,720,13.875
gen-1000-3-foobar.UTF-16LE.log,266,release,8426 ± 99,8364,8594,798,170740,328,15.705
gen-1000-3-foobar.UTF-16LE.log,267,release,8660 ± 82,8554,8783,234,171712,972,15.653
gen-1000-3-foobar.UTF-16LE.log,268,release,8621 ± 95,8469,8718,-39,172292,580,15.813
gen-1000-3-foobar.UTF-16LE.log,269,release,8536 ± 64,8464,8619,-85,172392,100,15.772
